543.0,1724
602.0,2112
817.0,2652
952.0,497
1047.0,4924
1190.0,2206
1382.0,2943
2028.0,3880
2402.0,320
3641.0,274
5892.0,2937
5215.0,19
5394.0,2675
6139.0,791
7557.0,1961
10246.0,2914
10364.0,1182
11087.0,2546
11722.0,2489
13627.0,1218
13634.0,4364
13841.0,2947
13994.0,3277
14110.0,4066
14354.0,1526
14528.0,2291
15018.0,870
15073.0,4809
15144.0,4629
15475.0,295
16070.0,446
16719.0,3106
17367.0,2971
17313.0,2469
17532.0,4715
18321.0,4616
18005.0,2458
18122.0,3057
18152.0,4294
18219.0,2953
18383.0,2197
18427.0,1363
19076.0,2286
19385.0,2192
19409.0,3364
19492.0,4729
19528.0,3397
19741.0,4667
19748.0,2112
20051.0,46
20242.0,267
20248.0,4298
20410.0,232
20436.0,2688
20487.0,2800
20746.0,4051
20829.0,3428
21761.0,4133
22269.0,1501
22333.0,544
22422.0,1696
22449.0,3931
22659.0,454
22827.0,1128
22994.0,3261
22256.0,2624
22515.0,4515
22568.0,1081
22755.0,3892
22949.0,4123
23154.0,4634
23183.0,2741
23643.0,3367
23886.0,4041
23104.0,572
23224.0,181
23263.0,4321
23300.0,1583
23311.0,92
23327.0,4088
23550.0,898
23574.0,693
23637.0,2823
23706.0,2168
24137.0,1678
24566.0,1654
24614.0,1015
24695.0,188
24758.0,491
24764.0,4678
24771.0,3699
24929.0,1301
24998.0,2996
25087.0,2694
25252.0,976
25264.0,2214
25341.0,3993
25453.0,3401
25527.0,1311
25621.0,3956
25630.0,243
25927.0,2517
26025.0,144
26041.0,2307
26069.0,1228
26141.0,3948
26243.0,1732
26269.0,3410
26366.0,440
26379.0,3359
26396.0,3978
26435.0,3035
26567.0,3706
26620.0,2639
26650.0,4480
26668.0,2871
26702.0,4006
27105.0,3385
27117.0,309
27174.0,3457
27194.0,4322
27211.0,717
27212.0,2529
27385.0,153
27436.0,4303
27476.0,1470
27586.0,828
27597.0,4880
27863.0,718
28002.0,3318
28017.0,4738
28050.0,1884
28083.0,1103
28085.0,1180
28131.0,2807
28144.0,1402
28197.0,3155
28199.0,3945
28221.0,3884
28237.0,3668
28422.0,3675
28575.0,286
29004.0,3604
29135.0,2833
29187.0,2932
29235.0,2076
29251.0,4206
29266.0,3212
29294.0,3395
29385.0,4484
29555.0,4064
29633.0,542
29656.0,2597
29755.0,2733
29803.0,4539
29827.0,1933
30068.0,240
30124.0,2038
30126.0,4186
30156.0,2822
30227.0,4012
30408.0,3382
30486.0,919
30611.0,3478
30689.0,2648
30880.0,4061
30935.0,660
31056.0,1654
31131.0,202
31150.0,71
31067.0,3352
31072.0,4141
31103.0,4673
31150.0,868
31227.0,1728
31446.0,3643
31506.0,2920
31987.0,4232
32125.0,3397
32165.0,2237
32302.0,1493
32543.0,1169
32548.0,4840
32174.0,3810
32230.0,751
32313.0,1606
32453.0,943
32484.0,4129
32548.0,80
32559.0,2914
32634.0,3779
32761.0,1060
32789.0,4235
32944.0,2754
33049.0,3068
33079.0,1926
33152.0,3273
33273.0,2313
33281.0,1355
33336.0,3960
33437.0,2784
33450.0,3453
33683.0,417
33702.0,3973
33720.0,4657
33791.0,241
33816.0,1964
34044.0,1952
34088.0,2834
34215.0,4383
34263.0,4106
34334.0,14
34414.0,1307
34429.0,2588
34487.0,4989
34641.0,3163
34642.0,1020
34672.0,3086
34748.0,1635
34761.0,4741
35082.0,2760
35089.0,2112
35092.0,3234
35121.0,267
35147.0,2597
35157.0,3638
35181.0,1193
35197.0,3324
35244.0,60
35348.0,4213
35500.0,2319
35532.0,4852
35550.0,1482
36105.0,1692
36154.0,4452
36225.0,3883
36453.0,875
36720.0,1754
36957.0,2358
37057.0,402
37118.0,4154
37182.0,2927
37448.0,4822
37642.0,2773
37678.0,1213
37704.0,1688
37143.0,511
37280.0,1156
37334.0,3688
37354.0,3049
37370.0,4469
37509.0,3799
37554.0,3254
37576.0,4277
37718.0,4293
37771.0,3328
38017.0,4219
38101.0,1889
38284.0,743
38014.0,4691
38152.0,11
38170.0,3729
38339.0,1593
38427.0,1640
38445.0,1687
38553.0,13
38618.0,159
38732.0,691
38765.0,1909
39014.0,1374
39014.0,953
39111.0,1277
39341.0,2385
39355.0,1625
39370.0,2469
39507.0,4629
39641.0,476
39753.0,1023
39798.0,4496
39931.0,832
39962.0,4493
